psu_id,strat_id,YEAR,WAVE,month,kod,SUB_REG,ST,MODE_FX,AREA_X,ID_CODE,sp_code,common,LNGTH,WGT,l_cm_bin,l_in_bin,lngth_imp,wgt_imp,wp_size,imp_rec,VAR_ID,ARX_METHOD,ALT_FLAG,date_published
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104004,8839010101,TAUTOG,411,1.40,41,16,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104005,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104006,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104007,8835020102,STRIPED BASS,831,4.60,83,32,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104008,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104009,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104010,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104011,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104012,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221104,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221104013,,,,,,,0,0,1577.8944394,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106001,8839010101,TAUTOG,436,1.65,43,17,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106001,8839010101,TAUTOG,380,1.10,38,14,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106001,8839010101,TAUTOG,434,1.35,43,17,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106001,8839010101,TAUTOG,406,1.25,40,15,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106001,8839010101,TAUTOG,394,1.10,39,15,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106002,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106003,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106004,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8839010101,TAUTOG,400,1.19,40,15,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8839010101,TAUTOG,438,1.55,43,17,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8839010101,TAUTOG,428,1.45,42,16,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8835020301,BLACK SEA BASS,395,0.76,39,15,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8835020301,BLACK SEA BASS,409,0.84,40,16,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8835020301,BLACK SEA BASS,442,1.05,44,17,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106005,8835020301,BLACK SEA BASS,422,0.92,42,16,0,1,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106006,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106007,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106008,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106009,8839010101,TAUTOG,416,1.25,41,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106009,8839010101,TAUTOG,409,1.20,40,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106009,8839010101,TAUTOG,411,1.30,41,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106010,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106011,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106012,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8839010101,TAUTOG,426,1.25,42,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8839010101,TAUTOG,429,1.55,42,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8839010101,TAUTOG,451,1.75,45,17,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8839010101,TAUTOG,418,1.35,41,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8839010101,TAUTOG,467,1.55,46,18,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8839010101,TAUTOG,477,2.00,47,18,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106019,8835020301,BLACK SEA BASS,542,1.80,54,21,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106020,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106021,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106022,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106023,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106024,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106025,8839010101,TAUTOG,411,1.35,41,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106025,8839010101,TAUTOG,413,1.40,41,16,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106025,8835430101,SCUP,252,0.35,25,9,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106026,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221106,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221106027,,,,,,,0,0,1398.7182721,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113001,8839010101,TAUTOG,492,2.40,49,19,1,1,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113002,8839010101,TAUTOG,394,1.10,39,15,1,1,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113002,8839010101,TAUTOG,411,1.29,41,16,1,1,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113003,8839010101,TAUTOG,416,1.30,41,16,0,0,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113003,8839010101,TAUTOG,469,1.75,46,18,0,0,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113003,8839010101,TAUTOG,406,1.15,40,15,0,0,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113003,8839010101,TAUTOG,401,1.25,40,15,0,0,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171764520221113,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1764520221113004,,,,,,,0,0,253.74286085,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221110,202211917wdS:8AM-8PM,2022,6,11,wd,4,9,7,5,1794720221110001,,,,,,,0,0,452.53113011,,202211917wdS:8AM-8PM,,0,04/26/2023
202269171794720221110,202211917wdS:8AM-8PM,2022,6,11,wd,4,9,7,5,1794720221110002,,,,,,,0,0,452.53113011,,202211917wdS:8AM-8PM,,0,04/26/2023
202269171794720221110,202211917wdS:8AM-8PM,2022,6,11,wd,4,9,7,5,1794720221110003,,,,,,,0,0,452.53113011,,202211917wdS:8AM-8PM,,0,04/26/2023
202269171794720221110,202211917wdS:8AM-8PM,2022,6,11,wd,4,9,7,5,1794720221110004,,,,,,,0,0,452.53113011,,202211917wdS:8AM-8PM,,0,04/26/2023
202269171794720221110,202211917wdS:8AM-8PM,2022,6,11,wd,4,9,7,5,1794720221110005,,,,,,,0,0,315.0280721,,202211917wdS:8AM-8PM,,0,04/26/2023
202269171794720221110,202211917wdS:8AM-8PM,2022,6,11,wd,4,9,7,5,1794720221110006,,,,,,,0,0,315.0280721,,202211917wdS:8AM-8PM,,0,04/26/2023
202269171794720221112,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221112001,,,,,,,0,0,390.37919459,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221112,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221112002,,,,,,,0,0,390.37919459,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221112,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221112003,,,,,,,0,0,390.37919459,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221119,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221119001,,,,,,,0,0,1201.9793102,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221119,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221119002,8839010101,TAUTOG,380,1.10,38,14,1,1,1201.9793102,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221119,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221119003,8839010101,TAUTOG,424,1.70,42,16,1,1,1201.9793102,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221119,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221119004,8839010101,TAUTOG,391,1.20,39,15,1,1,1201.9793102,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221119,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221119004,8839010101,TAUTOG,411,1.40,41,16,1,1,1201.9793102,,202211917weS:8AM-8PM,,0,04/26/2023
202269171794720221119,202211917weS:8AM-8PM,2022,6,11,we,4,9,7,5,1794720221119004,8839010101,TAUTOG,434,1.50,43,17,1,1,1201.9793102,,202211917weS:8AM-8PM,,0,04/26/2023
